district,leg_assembly,booth_no,polling_station_name,eng_file_name,mal_file_name
1.KASARAGOD,1.MANJESHWAR,151,"Anganwady Building, Muliyadka",kerala_pdfs/eng_01_001_151.pdf,kerala_pdfs/mal_01_001_151.pdf
1.KASARAGOD,1.MANJESHWAR,152,Govt. Welfare L P School Kumbala,kerala_pdfs/eng_01_001_152.pdf,kerala_pdfs/mal_01_001_152.pdf
1.KASARAGOD,1.MANJESHWAR,153,Govt. Junior Basic School Peral     (Western New Building ),kerala_pdfs/eng_01_001_153.pdf,kerala_pdfs/mal_01_001_153.pdf
1.KASARAGOD,1.MANJESHWAR,154,Govt. Junior Basic School Peral     (Eastern New Building ),kerala_pdfs/eng_01_001_154.pdf,kerala_pdfs/mal_01_001_154.pdf
1.KASARAGOD,1.MANJESHWAR,155,"Govt. Higher Secondary School, Mogral    (Western  Side Building)",kerala_pdfs/eng_01_001_155.pdf,kerala_pdfs/mal_01_001_155.pdf
1.KASARAGOD,1.MANJESHWAR,156,Govt. Higher Secondary School Mogral   (Eastern  Side Building),kerala_pdfs/eng_01_001_156.pdf,kerala_pdfs/mal_01_001_156.pdf
1.KASARAGOD,1.MANJESHWAR,157,Govt. Higher Secondary School Mogral (North Building),kerala_pdfs/eng_01_001_157.pdf,kerala_pdfs/mal_01_001_157.pdf
1.KASARAGOD,1.MANJESHWAR,158,Govt. Vocational Higher Secondary School Mogral (New Building Western  Side),kerala_pdfs/eng_01_001_158.pdf,kerala_pdfs/mal_01_001_158.pdf
1.KASARAGOD,1.MANJESHWAR,159,"Sree Durga Parameshwari High School, Dharmathadka (Western   Side Building)",kerala_pdfs/eng_01_001_159.pdf,kerala_pdfs/mal_01_001_159.pdf
1.KASARAGOD,1.MANJESHWAR,160,"Sree Durga Parameshwari High School, Dharmathadka(Northern side building New Block) ",kerala_pdfs/eng_01_001_160.pdf,kerala_pdfs/mal_01_001_160.pdf
1.KASARAGOD,1.MANJESHWAR,161,"A L P School, Kandal",kerala_pdfs/eng_01_001_161.pdf,kerala_pdfs/mal_01_001_161.pdf
1.KASARAGOD,1.MANJESHWAR,162,"A L P School, Badoorpadavu (Northern  Side)",kerala_pdfs/eng_01_001_162.pdf,kerala_pdfs/mal_01_001_162.pdf
1.KASARAGOD,1.MANJESHWAR,163,Govt. Higher Scondary school Angadimugaru (Main Building Eastern Portion),kerala_pdfs/eng_01_001_163.pdf,kerala_pdfs/mal_01_001_163.pdf
1.KASARAGOD,1.MANJESHWAR,164,Govt. Higher Scondary school Angadimugaru (Main Building Western Portion),kerala_pdfs/eng_01_001_164.pdf,kerala_pdfs/mal_01_001_164.pdf
1.KASARAGOD,1.MANJESHWAR,165,"Aided Juniour Basic School, Puthige    (Northern  Building)",kerala_pdfs/eng_01_001_165.pdf,kerala_pdfs/mal_01_001_165.pdf
1.KASARAGOD,1.MANJESHWAR,166,"Aided Juniour Basic School, Puthige   (Southern Building)",kerala_pdfs/eng_01_001_166.pdf,kerala_pdfs/mal_01_001_166.pdf
1.KASARAGOD,1.MANJESHWAR,167,"Aided Juniour Basic School, Puthige   (Eastern Building)",kerala_pdfs/eng_01_001_167.pdf,kerala_pdfs/mal_01_001_167.pdf
1.KASARAGOD,1.MANJESHWAR,168,"Aided Juniour Basic School, Puthige   (South Building)",kerala_pdfs/eng_01_001_168.pdf,kerala_pdfs/mal_01_001_168.pdf
1.KASARAGOD,1.MANJESHWAR,169,Govt. Juniour Basic School Mugu   (Northern  Side),kerala_pdfs/eng_01_001_169.pdf,kerala_pdfs/mal_01_001_169.pdf
1.KASARAGOD,1.MANJESHWAR,170,Govt. Juniour Basic School Mugu     (Southern  Side),kerala_pdfs/eng_01_001_170.pdf,kerala_pdfs/mal_01_001_170.pdf
1.KASARAGOD,1.MANJESHWAR,171,Govt. Senior Basic School Soorambayal      (Eastern  Side Building),kerala_pdfs/eng_01_001_171.pdf,kerala_pdfs/mal_01_001_171.pdf
1.KASARAGOD,1.MANJESHWAR,172,Govt. Senior Basic School Soorambayal   (Western  Side Building),kerala_pdfs/eng_01_001_172.pdf,kerala_pdfs/mal_01_001_172.pdf
1.KASARAGOD,1.MANJESHWAR,173,Govt. Senior Basic School Soorambayal   (Eastern Building),kerala_pdfs/eng_01_001_173.pdf,kerala_pdfs/mal_01_001_173.pdf
1.KASARAGOD,1.MANJESHWAR,174,Govt. L P School Kannur,kerala_pdfs/eng_01_001_174.pdf,kerala_pdfs/mal_01_001_174.pdf
1.KASARAGOD,1.MANJESHWAR,175,Govt. L P School Kannur ( South Building),kerala_pdfs/eng_01_001_175.pdf,kerala_pdfs/mal_01_001_175.pdf
1.KASARAGOD,1.MANJESHWAR,176,Sree Durga Parameshwari A L P School Saya,kerala_pdfs/eng_01_001_176.pdf,kerala_pdfs/mal_01_001_176.pdf
1.KASARAGOD,1.MANJESHWAR,177,Community Hall Chavarkad (Enmakaje Grama Panchayath),kerala_pdfs/eng_01_001_177.pdf,kerala_pdfs/mal_01_001_177.pdf
1.KASARAGOD,1.MANJESHWAR,178,Vagdevi A L P School Nalka (Eastern  Side),kerala_pdfs/eng_01_001_178.pdf,kerala_pdfs/mal_01_001_178.pdf
1.KASARAGOD,1.MANJESHWAR,179,Sree Sathyanarayana High School Perla (Western  Side Building),kerala_pdfs/eng_01_001_179.pdf,kerala_pdfs/mal_01_001_179.pdf
1.KASARAGOD,1.MANJESHWAR,180,Sree Sathyanarayana High School Perla   (New Building),kerala_pdfs/eng_01_001_180.pdf,kerala_pdfs/mal_01_001_180.pdf
1.KASARAGOD,1.MANJESHWAR,181,Sree Sathyanarayana High School Perla (North Side Building),kerala_pdfs/eng_01_001_181.pdf,kerala_pdfs/mal_01_001_181.pdf
1.KASARAGOD,1.MANJESHWAR,182,Sree Sathyanarayana High School Perla ( Southern side of Western Building),kerala_pdfs/eng_01_001_182.pdf,kerala_pdfs/mal_01_001_182.pdf
1.KASARAGOD,1.MANJESHWAR,183,Sree Sathyanarayana A L P School Perla (Southern side of North Side Building),kerala_pdfs/eng_01_001_183.pdf,kerala_pdfs/mal_01_001_183.pdf
1.KASARAGOD,1.MANJESHWAR,184,Sree Sathyanarayana A L P School Perla (Nort Side Building),kerala_pdfs/eng_01_001_184.pdf,kerala_pdfs/mal_01_001_184.pdf
1.KASARAGOD,1.MANJESHWAR,185,"Sree Sharadamba High School Sheni, Old Building    (South West Portion)",kerala_pdfs/eng_01_001_185.pdf,kerala_pdfs/mal_01_001_185.pdf
1.KASARAGOD,1.MANJESHWAR,186,"Sree Sharadamba A.L.P.S Sheni.   (L..P Section, North Block)",kerala_pdfs/eng_01_001_186.pdf,kerala_pdfs/mal_01_001_186.pdf
1.KASARAGOD,1.MANJESHWAR,187,"Aided Juniour Basic School, Elkana",kerala_pdfs/eng_01_001_187.pdf,kerala_pdfs/mal_01_001_187.pdf
1.KASARAGOD,1.MANJESHWAR,188,Sree Durgaparameshwari A U P S Banputhadka,kerala_pdfs/eng_01_001_188.pdf,kerala_pdfs/mal_01_001_188.pdf
1.KASARAGOD,1.MANJESHWAR,189,Balaprabha A U P School Kattukukke     (Eastern  Side),kerala_pdfs/eng_01_001_189.pdf,kerala_pdfs/mal_01_001_189.pdf
1.KASARAGOD,1.MANJESHWAR,190,G L P School Balemoole(New Building),kerala_pdfs/eng_01_001_190.pdf,kerala_pdfs/mal_01_001_190.pdf
1.KASARAGOD,1.MANJESHWAR,191,"Sree Subrahmanyeshwara Higher Secondary School, Kattukukke",kerala_pdfs/eng_01_001_191.pdf,kerala_pdfs/mal_01_001_191.pdf
1.KASARAGOD,1.MANJESHWAR,192,"Swamy Vivekananda Upper Primary School, Swarga (Eastern  Side)",kerala_pdfs/eng_01_001_192.pdf,kerala_pdfs/mal_01_001_192.pdf
1.KASARAGOD,1.MANJESHWAR,193,Govt. Welfare L P School Kajampady,kerala_pdfs/eng_01_001_193.pdf,kerala_pdfs/mal_01_001_193.pdf
1.KASARAGOD,1.MANJESHWAR,194,Govt. Upper Primary School Padre     (New Building),kerala_pdfs/eng_01_001_194.pdf,kerala_pdfs/mal_01_001_194.pdf
1.KASARAGOD,1.MANJESHWAR,195,Govt. Higher Secondary School Padre     (New Building),kerala_pdfs/eng_01_001_195.pdf,kerala_pdfs/mal_01_001_195.pdf
1.KASARAGOD,2.KASARAGOD,001,Govt. Higher Secondary  School Mogralputhur (Eastern  Side Eastern  Building),kerala_pdfs/eng_01_002_001.pdf,kerala_pdfs/mal_01_002_001.pdf
1.KASARAGOD,2.KASARAGOD,002,"Govt. Higher Secondary School, Mogral Puthur (Western  Side building Near Round Well)",kerala_pdfs/eng_01_002_002.pdf,kerala_pdfs/mal_01_002_002.pdf
1.KASARAGOD,2.KASARAGOD,003,Govt. Higher Secondary  School Mogralputhur    (Western  Hall),kerala_pdfs/eng_01_002_003.pdf,kerala_pdfs/mal_01_002_003.pdf
1.KASARAGOD,2.KASARAGOD,004,Govt. Higher Secondary  School Mogralputhur   Main Building Middle Portion,kerala_pdfs/eng_01_002_004.pdf,kerala_pdfs/mal_01_002_004.pdf
1.KASARAGOD,2.KASARAGOD,005,Govt. L P School Kambar (Western Building Southern Portion),kerala_pdfs/eng_01_002_005.pdf,kerala_pdfs/mal_01_002_005.pdf
1.KASARAGOD,2.KASARAGOD,006,Govt. L P School Kambar (Northern Building Western Portion),kerala_pdfs/eng_01_002_006.pdf,kerala_pdfs/mal_01_002_006.pdf
1.KASARAGOD,2.KASARAGOD,007,Govt. U P School Mogralputhur (Northern  Building Eastern  Side),kerala_pdfs/eng_01_002_007.pdf,kerala_pdfs/mal_01_002_007.pdf
1.KASARAGOD,2.KASARAGOD,008,Govt. U P School Mogralputhur  D P E P  (Eastern  Block),kerala_pdfs/eng_01_002_008.pdf,kerala_pdfs/mal_01_002_008.pdf
1.KASARAGOD,2.KASARAGOD,009,Govt. U P School Mogralputhur  (Southern  Side Eastern  Building),kerala_pdfs/eng_01_002_009.pdf,kerala_pdfs/mal_01_002_009.pdf
1.KASARAGOD,2.KASARAGOD,010,"Anganavady Building Periyadka , Badar Nagar Junction",kerala_pdfs/eng_01_002_010.pdf,kerala_pdfs/mal_01_002_010.pdf
1.KASARAGOD,2.KASARAGOD,011,A L P S Kallangai (Old Building),kerala_pdfs/eng_01_002_011.pdf,kerala_pdfs/mal_01_002_011.pdf
1.KASARAGOD,2.KASARAGOD,012,Eriyal Jama Ath English Medium School Eriyal,kerala_pdfs/eng_01_002_012.pdf,kerala_pdfs/mal_01_002_012.pdf
1.KASARAGOD,2.KASARAGOD,013,Central Plantation Crops Reserch Institute Kendriya Vidyalaya No 1 (Southern  Portion of Western  Building),kerala_pdfs/eng_01_002_013.pdf,kerala_pdfs/mal_01_002_013.pdf
1.KASARAGOD,2.KASARAGOD,014,Central Plantation Crops Reserch Institute Kendriya Vidyalayam No 1 (Northern  Portion of Western  Building),kerala_pdfs/eng_01_002_014.pdf,kerala_pdfs/mal_01_002_014.pdf
1.KASARAGOD,2.KASARAGOD,015,CPCRI Kendriya Vidyalayam No 1 (Eastern Portion of Southern  Building),kerala_pdfs/eng_01_002_015.pdf,kerala_pdfs/mal_01_002_015.pdf
1.KASARAGOD,2.KASARAGOD,016,Govt. L P School Kavugoli  (Middile Portion of Southern  Buildingl),kerala_pdfs/eng_01_002_016.pdf,kerala_pdfs/mal_01_002_016.pdf
1.KASARAGOD,2.KASARAGOD,017,Anaganwadi Building Kanthikere,kerala_pdfs/eng_01_002_017.pdf,kerala_pdfs/mal_01_002_017.pdf
1.KASARAGOD,2.KASARAGOD,018,"District Institute of Education and Training, Maipady (Sorthern  Side,LP Section ) DPEP Building",kerala_pdfs/eng_01_002_018.pdf,kerala_pdfs/mal_01_002_018.pdf
1.KASARAGOD,2.KASARAGOD,019,Govt. High School Patla Southern Portion of Western side New Building (SSA) ,kerala_pdfs/eng_01_002_019.pdf,kerala_pdfs/mal_01_002_019.pdf
1.KASARAGOD,2.KASARAGOD,020,Govt. High School Patla Middle portion of Western Side Building ,kerala_pdfs/eng_01_002_020.pdf,kerala_pdfs/mal_01_002_020.pdf
1.KASARAGOD,2.KASARAGOD,021,Community Hall Kollya,kerala_pdfs/eng_01_002_021.pdf,kerala_pdfs/mal_01_002_021.pdf
1.KASARAGOD,2.KASARAGOD,022,Anganavadi Building Aranthodu,kerala_pdfs/eng_01_002_022.pdf,kerala_pdfs/mal_01_002_022.pdf
1.KASARAGOD,2.KASARAGOD,023,Panchayat Reading Room Aranthodu,kerala_pdfs/eng_01_002_023.pdf,kerala_pdfs/mal_01_002_023.pdf
1.KASARAGOD,2.KASARAGOD,024,Govt. Juniour Basic School Madhur  (Eastern  Side),kerala_pdfs/eng_01_002_024.pdf,kerala_pdfs/mal_01_002_024.pdf
1.KASARAGOD,2.KASARAGOD,025,Govt. Juniour Basic School Madhur (Western  Side),kerala_pdfs/eng_01_002_025.pdf,kerala_pdfs/mal_01_002_025.pdf
1.KASARAGOD,2.KASARAGOD,026,Govt. Juniour Basic School Madhur    (New Building Western Side),kerala_pdfs/eng_01_002_026.pdf,kerala_pdfs/mal_01_002_026.pdf
1.KASARAGOD,2.KASARAGOD,027,Atalji Community Hall Uliyathadka,kerala_pdfs/eng_01_002_027.pdf,kerala_pdfs/mal_01_002_027.pdf
1.KASARAGOD,2.KASARAGOD,028,Govt. U P School Hidayath Nagar     (Northern  Side),kerala_pdfs/eng_01_002_028.pdf,kerala_pdfs/mal_01_002_028.pdf
1.KASARAGOD,2.KASARAGOD,029,Govt. U P School Hidayath Nagar     (Southern  Side),kerala_pdfs/eng_01_002_029.pdf,kerala_pdfs/mal_01_002_029.pdf
1.KASARAGOD,2.KASARAGOD,030,Anganavady Building Chettumkuzhi,kerala_pdfs/eng_01_002_030.pdf,kerala_pdfs/mal_01_002_030.pdf
1.KASARAGOD,2.KASARAGOD,031,MGLC Chettumkuzhi,kerala_pdfs/eng_01_002_031.pdf,kerala_pdfs/mal_01_002_031.pdf
1.KASARAGOD,2.KASARAGOD,032,Govt. Welfare L P Shiribagilu (Eastern Side),kerala_pdfs/eng_01_002_032.pdf,kerala_pdfs/mal_01_002_032.pdf
1.KASARAGOD,2.KASARAGOD,033,Govt. Welfare L P Shiribagilu (Northern portion of Western Building),kerala_pdfs/eng_01_002_033.pdf,kerala_pdfs/mal_01_002_033.pdf
1.KASARAGOD,2.KASARAGOD,034,Govt. Welfare L P Shiribagilu    (Western  Side),kerala_pdfs/eng_01_002_034.pdf,kerala_pdfs/mal_01_002_034.pdf
1.KASARAGOD,2.KASARAGOD,035,"Govt. Welfare L P S, Shiribagilu                     New Building",kerala_pdfs/eng_01_002_035.pdf,kerala_pdfs/mal_01_002_035.pdf
1.KASARAGOD,2.KASARAGOD,036,Sree Gopalakrishna High School Kudlu (Eastern Portion of Northern Side Building),kerala_pdfs/eng_01_002_036.pdf,kerala_pdfs/mal_01_002_036.pdf
1.KASARAGOD,2.KASARAGOD,037,Sree Gopalakrishna High School Kudlu (Middle Portion of Northern  Side Building),kerala_pdfs/eng_01_002_037.pdf,kerala_pdfs/mal_01_002_037.pdf
1.KASARAGOD,2.KASARAGOD,038,Sree Gopalakrishna High School Kudlu (Western  Portion of Northern  Side Building),kerala_pdfs/eng_01_002_038.pdf,kerala_pdfs/mal_01_002_038.pdf
1.KASARAGOD,2.KASARAGOD,039,Anganavady Building Meepuguri,kerala_pdfs/eng_01_002_039.pdf,kerala_pdfs/mal_01_002_039.pdf
1.KASARAGOD,2.KASARAGOD,040,Sree Gopalakrishna High School Kudlu (Middle Portion of Western  Building) ,kerala_pdfs/eng_01_002_040.pdf,kerala_pdfs/mal_01_002_040.pdf
1.KASARAGOD,2.KASARAGOD,041,"Sree Gopalakrishna High School Kudlu (Northern  Side, Western  Building)",kerala_pdfs/eng_01_002_041.pdf,kerala_pdfs/mal_01_002_041.pdf
1.KASARAGOD,2.KASARAGOD,042,Anganavady Building Vivekananda Nagar,kerala_pdfs/eng_01_002_042.pdf,kerala_pdfs/mal_01_002_042.pdf
1.KASARAGOD,2.KASARAGOD,043,Sree Gopalakrishna High School Kudlu (South East Building),kerala_pdfs/eng_01_002_043.pdf,kerala_pdfs/mal_01_002_043.pdf
1.KASARAGOD,2.KASARAGOD,044,Kendriya Vidyalaya No.2 . Udayagiri,kerala_pdfs/eng_01_002_044.pdf,kerala_pdfs/mal_01_002_044.pdf
1.KASARAGOD,2.KASARAGOD,045,Govt.  L P School Kudlu   (Southern  Building),kerala_pdfs/eng_01_002_045.pdf,kerala_pdfs/mal_01_002_045.pdf
1.KASARAGOD,2.KASARAGOD,046,Govt.  L P School Kudlu  (Center Block),kerala_pdfs/eng_01_002_046.pdf,kerala_pdfs/mal_01_002_046.pdf
1.KASARAGOD,2.KASARAGOD,047,Anganvady Building Kundila,kerala_pdfs/eng_01_002_047.pdf,kerala_pdfs/mal_01_002_047.pdf
1.KASARAGOD,2.KASARAGOD,048,A L P S Killingar,kerala_pdfs/eng_01_002_048.pdf,kerala_pdfs/mal_01_002_048.pdf
1.KASARAGOD,2.KASARAGOD,049,Aided Senior Basic School Kuntikana,kerala_pdfs/eng_01_002_049.pdf,kerala_pdfs/mal_01_002_049.pdf
1.KASARAGOD,2.KASARAGOD,050,S.S.P.A.L.P.School Udayagiri,kerala_pdfs/eng_01_002_050.pdf,kerala_pdfs/mal_01_002_050.pdf
1.KASARAGOD,2.KASARAGOD,051,"A U P School, Pallathadka    (Eastern  Portion of Main Building)",kerala_pdfs/eng_01_002_051.pdf,kerala_pdfs/mal_01_002_051.pdf
1.KASARAGOD,2.KASARAGOD,052,"A U P School, Pallathadka   (Western  Portion of Main Building)",kerala_pdfs/eng_01_002_052.pdf,kerala_pdfs/mal_01_002_052.pdf
1.KASARAGOD,2.KASARAGOD,053,"A U P School, Pallathadka   (Norh Side Building)",kerala_pdfs/eng_01_002_053.pdf,kerala_pdfs/mal_01_002_053.pdf
1.KASARAGOD,2.KASARAGOD,054,Sree Ananda Bhat Memmorial Panchayath U P School Vidyagiri,kerala_pdfs/eng_01_002_054.pdf,kerala_pdfs/mal_01_002_054.pdf
1.KASARAGOD,2.KASARAGOD,055,Govt Basic U P School Perdala ( Northern Building Western Side Room No 37),kerala_pdfs/eng_01_002_055.pdf,kerala_pdfs/mal_01_002_055.pdf
1.KASARAGOD,2.KASARAGOD,056,Govt Basic U P School Perdala (Eastern Building Eastern Side Room No 25),kerala_pdfs/eng_01_002_056.pdf,kerala_pdfs/mal_01_002_056.pdf
1.KASARAGOD,2.KASARAGOD,057,Govt Basic U P School Perdala (Gandhi Hall Room No 40),kerala_pdfs/eng_01_002_057.pdf,kerala_pdfs/mal_01_002_057.pdf
1.KASARAGOD,2.KASARAGOD,058,Govt Basic U P School Perdala (Eastern Building Western Side Room No 27),kerala_pdfs/eng_01_002_058.pdf,kerala_pdfs/mal_01_002_058.pdf
1.KASARAGOD,2.KASARAGOD,059,G H S Perdala,kerala_pdfs/eng_01_002_059.pdf,kerala_pdfs/mal_01_002_059.pdf
1.KASARAGOD,2.KASARAGOD,060,Navajeevana High School Perdala (Golden Jubilee Hall),kerala_pdfs/eng_01_002_060.pdf,kerala_pdfs/mal_01_002_060.pdf
1.KASARAGOD,2.KASARAGOD,061,"Mahajana Sanskrit College High School, Perdala (New Building Western Side )",kerala_pdfs/eng_01_002_061.pdf,kerala_pdfs/mal_01_002_061.pdf
1.KASARAGOD,2.KASARAGOD,062,"Mahajana Sanskrit College High School, Perdala (New Building Southern  Side )",kerala_pdfs/eng_01_002_062.pdf,kerala_pdfs/mal_01_002_062.pdf
1.KASARAGOD,2.KASARAGOD,063,"Mahajana Sanskrit College L P School, Perdala",kerala_pdfs/eng_01_002_063.pdf,kerala_pdfs/mal_01_002_063.pdf
1.KASARAGOD,2.KASARAGOD,064,St. Birthalomiya Aided Senior Basic School Bela (Northern  Side),kerala_pdfs/eng_01_002_064.pdf,kerala_pdfs/mal_01_002_064.pdf
1.KASARAGOD,2.KASARAGOD,065,St. Birthalomiya Aided Senior Basic School Bela  (Southern  Side),kerala_pdfs/eng_01_002_065.pdf,kerala_pdfs/mal_01_002_065.pdf
1.KASARAGOD,2.KASARAGOD,066,Govt. Welfare L P S Bela   (Western  Side),kerala_pdfs/eng_01_002_066.pdf,kerala_pdfs/mal_01_002_066.pdf
1.KASARAGOD,2.KASARAGOD,067,Govt. Welfare L P S Bela   (New Building),kerala_pdfs/eng_01_002_067.pdf,kerala_pdfs/mal_01_002_067.pdf
1.KASARAGOD,2.KASARAGOD,068,Govt. Welfare L P S Bela  (Eastern  Side),kerala_pdfs/eng_01_002_068.pdf,kerala_pdfs/mal_01_002_068.pdf
1.KASARAGOD,2.KASARAGOD,069,Jnanodaya Aided Senior Basic School Manya Main Building Middle Portion,kerala_pdfs/eng_01_002_069.pdf,kerala_pdfs/mal_01_002_069.pdf
1.KASARAGOD,2.KASARAGOD,070,Jnanodaya Aided Senior Basic School Manya  Main Building Southern Portion,kerala_pdfs/eng_01_002_070.pdf,kerala_pdfs/mal_01_002_070.pdf
1.KASARAGOD,2.KASARAGOD,071,"Jnanodaya Aided Senior Basic School, Manya ,Southern portion of Western Side Building (Pre-Primary Section)",kerala_pdfs/eng_01_002_071.pdf,kerala_pdfs/mal_01_002_071.pdf
1.KASARAGOD,2.KASARAGOD,072,"A U P S, Yethadka",kerala_pdfs/eng_01_002_072.pdf,kerala_pdfs/mal_01_002_072.pdf
1.KASARAGOD,2.KASARAGOD,073,A L P  School  Belinja (New Building middle portion),kerala_pdfs/eng_01_002_073.pdf,kerala_pdfs/mal_01_002_073.pdf
1.KASARAGOD,2.KASARAGOD,074,A L P  School  Belinja (New Building north portion),kerala_pdfs/eng_01_002_074.pdf,kerala_pdfs/mal_01_002_074.pdf
1.KASARAGOD,2.KASARAGOD,075,A L P  School  Belinja (New Building West  portion),kerala_pdfs/eng_01_002_075.pdf,kerala_pdfs/mal_01_002_075.pdf
1.KASARAGOD,2.KASARAGOD,076,Govt. Junior Basic School Kumbadaje,kerala_pdfs/eng_01_002_076.pdf,kerala_pdfs/mal_01_002_076.pdf
1.KASARAGOD,2.KASARAGOD,077,Sree Annapoorneshwari Higher Secondary School Agalpady (Western  Side),kerala_pdfs/eng_01_002_077.pdf,kerala_pdfs/mal_01_002_077.pdf
1.KASARAGOD,2.KASARAGOD,078,Sree Annapoorneshwari Higher Secondary School Agalpady (Southern  Side),kerala_pdfs/eng_01_002_078.pdf,kerala_pdfs/mal_01_002_078.pdf
1.KASARAGOD,2.KASARAGOD,079,Sree Annapporneshwari  Higher Secondary School Agalpady (Eastern  Side),kerala_pdfs/eng_01_002_079.pdf,kerala_pdfs/mal_01_002_079.pdf
1.KASARAGOD,2.KASARAGOD,080,"Sree Annaporneshwari A L P S, Agalpady",kerala_pdfs/eng_01_002_080.pdf,kerala_pdfs/mal_01_002_080.pdf
1.KASARAGOD,2.KASARAGOD,081,Sree Annaporneshwari A L P S Agalpady  Western portion,kerala_pdfs/eng_01_002_081.pdf,kerala_pdfs/mal_01_002_081.pdf
1.KASARAGOD,2.KASARAGOD,082,A U P S Movvar (Eastern  Side),kerala_pdfs/eng_01_002_082.pdf,kerala_pdfs/mal_01_002_082.pdf
1.KASARAGOD,2.KASARAGOD,083,A U P S Movvar (Western  Side),kerala_pdfs/eng_01_002_083.pdf,kerala_pdfs/mal_01_002_083.pdf
1.KASARAGOD,2.KASARAGOD,084,S S S A L P School Panayala,kerala_pdfs/eng_01_002_084.pdf,kerala_pdfs/mal_01_002_084.pdf
1.KASARAGOD,2.KASARAGOD,085,"Village Office, Nettanige",kerala_pdfs/eng_01_002_085.pdf,kerala_pdfs/mal_01_002_085.pdf
1.KASARAGOD,2.KASARAGOD,086,Anganavady  Building Indumoole,kerala_pdfs/eng_01_002_086.pdf,kerala_pdfs/mal_01_002_086.pdf
1.KASARAGOD,2.KASARAGOD,087,Govt. L P  School  Nettanige,kerala_pdfs/eng_01_002_087.pdf,kerala_pdfs/mal_01_002_087.pdf
1.KASARAGOD,2.KASARAGOD,088,Govt. Higher Secondary  School Bellur (Northern  Block),kerala_pdfs/eng_01_002_088.pdf,kerala_pdfs/mal_01_002_088.pdf
1.KASARAGOD,2.KASARAGOD,089,Govt Higher Secondary School Bellur (Southern  Block),kerala_pdfs/eng_01_002_089.pdf,kerala_pdfs/mal_01_002_089.pdf
1.KASARAGOD,2.KASARAGOD,090,"Kakkebettu A. L. P .School , Nettanige",kerala_pdfs/eng_01_002_090.pdf,kerala_pdfs/mal_01_002_090.pdf
1.KASARAGOD,2.KASARAGOD,091,"Mazdurs A U P School, Kallakatta              ( Middle Building)",kerala_pdfs/eng_01_002_091.pdf,kerala_pdfs/mal_01_002_091.pdf
1.KASARAGOD,2.KASARAGOD,092,"Mazdurs A U P School, Kallakatta  (Northern  Side Building)",kerala_pdfs/eng_01_002_092.pdf,kerala_pdfs/mal_01_002_092.pdf
1.KASARAGOD,2.KASARAGOD,093,"G L P School, Eruthumkadavu",kerala_pdfs/eng_01_002_093.pdf,kerala_pdfs/mal_01_002_093.pdf
1.KASARAGOD,2.KASARAGOD,094,Govt. Higher Secondary School Muttathody Alampady (Southern  Side),kerala_pdfs/eng_01_002_094.pdf,kerala_pdfs/mal_01_002_094.pdf
1.KASARAGOD,2.KASARAGOD,095,Govt Higher Secondary School Muttathody Alampady            (Eastern Building),kerala_pdfs/eng_01_002_095.pdf,kerala_pdfs/mal_01_002_095.pdf
1.KASARAGOD,2.KASARAGOD,096,Govt High School Muttathody Alampady (New Building Northern  Side),kerala_pdfs/eng_01_002_096.pdf,kerala_pdfs/mal_01_002_096.pdf
1.KASARAGOD,2.KASARAGOD,097,"T I Higher Secondary School, Naimarmoola  (Northern  Side)",kerala_pdfs/eng_01_002_097.pdf,kerala_pdfs/mal_01_002_097.pdf
1.KASARAGOD,2.KASARAGOD,098,"T I Higher Secondary School, L P Section Naimarmoola   (Near Juma Masjid)",kerala_pdfs/eng_01_002_098.pdf,kerala_pdfs/mal_01_002_098.pdf
1.KASARAGOD,2.KASARAGOD,099,"T I Higher Secondary School,     L. P. Section Naimarmoola                            (Near Juma Masjid) Western Side Building",kerala_pdfs/eng_01_002_099.pdf,kerala_pdfs/mal_01_002_099.pdf
1.KASARAGOD,2.KASARAGOD,100,"T I Higher Secondary School, Naimarmoola    (Southern  Side)",kerala_pdfs/eng_01_002_100.pdf,kerala_pdfs/mal_01_002_100.pdf
1.KASARAGOD,2.KASARAGOD,101,Anganavady Building Naimarmoola,kerala_pdfs/eng_01_002_101.pdf,kerala_pdfs/mal_01_002_101.pdf
1.KASARAGOD,2.KASARAGOD,102,"Ithihadul Islam L P School, Cheroor",kerala_pdfs/eng_01_002_102.pdf,kerala_pdfs/mal_01_002_102.pdf
1.KASARAGOD,2.KASARAGOD,103,Ithihadul Islam L P School Cheroor (Eaetern Side Building),kerala_pdfs/eng_01_002_103.pdf,kerala_pdfs/mal_01_002_103.pdf
1.KASARAGOD,2.KASARAGOD,104,Isthul Islam L P School Chengala,kerala_pdfs/eng_01_002_104.pdf,kerala_pdfs/mal_01_002_104.pdf
1.KASARAGOD,2.KASARAGOD,105,"Al Ameen Nursery School  4th Mile , Southern Side",kerala_pdfs/eng_01_002_105.pdf,kerala_pdfs/mal_01_002_105.pdf
1.KASARAGOD,2.KASARAGOD,106,Badriya Abdul Khader Haji Memmorial A L P School Panarkulam  (Southern  Side),kerala_pdfs/eng_01_002_106.pdf,kerala_pdfs/mal_01_002_106.pdf
1.KASARAGOD,2.KASARAGOD,107,Badriya Abdul Khader Haji Memmorial A L P School Panarkulam  (Northern  Side),kerala_pdfs/eng_01_002_107.pdf,kerala_pdfs/mal_01_002_107.pdf
